match_id,match,teamInnings,battingPos,batsmanName,out/not_out,runs,balls,4s,6s,SR
T201505,KKR Vs Titans,Titans,3,HardikPandya,out,26,20,2,1,130.00
T201505,KKR Vs Titans,Titans,4,VijayShankar,not_out,51,24,2,5,212.50
T201505,KKR Vs Titans,Titans,5,DavidMiller,not_out,32,18,2,2,177.77
T204958,Super Giants Vs Punjab Kings,Super Giants,1,KLRahul,out,12,9,1,1,133.33
T204958,Super Giants Vs Punjab Kings,Super Giants,2,KyleMayers,out,54,24,7,4,225.00
T204958,Super Giants Vs Punjab Kings,Super Giants,3,AyushBadoni,out,43,24,3,3,179.16
T204958,Super Giants Vs Punjab Kings,Super Giants,4,MarcusStoinis,out,72,40,6,5,180.00
T204958,Super Giants Vs Punjab Kings,Super Giants,5,NicholasPooran,out,45,19,7,1,236.84
T204958,Super Giants Vs Punjab Kings,Super Giants,6,DeepakHooda,not_out,11,6,2,0,183.33
T204958,Super Giants Vs Punjab Kings,Super Giants,7,KrunalPandya,not_out,5,2,1,0,250.00
T204958,Super Giants Vs Punjab Kings,Punjab Kings,1,PrabhsimranSingh,out,9,13,2,0,69.23
T204958,Super Giants Vs Punjab Kings,Punjab Kings,2,ShikharDhawan,out,1,2,0,0,50.00
T204958,Super Giants Vs Punjab Kings,Punjab Kings,3,AtharvaTaide,out,66,36,8,2,183.33
T204958,Super Giants Vs Punjab Kings,Punjab Kings,4,SikandarRaza,out,36,22,4,1,163.63
T204958,Super Giants Vs Punjab Kings,Punjab Kings,5,LiamLivingstone,out,23,14,2,1,164.28
T204958,Super Giants Vs Punjab Kings,Punjab Kings,6,SamCurran,out,21,11,2,1,190.90
T204958,Super Giants Vs Punjab Kings,Punjab Kings,7,JiteshSharma,out,24,10,0,3,240.00
T204958,Super Giants Vs Punjab Kings,Punjab Kings,8,MShahrukhKhan,out,6,9,0,0,66.66
T204958,Super Giants Vs Punjab Kings,Punjab Kings,9,RahulChahar,out,0,1,0,0,0.00
T204958,Super Giants Vs Punjab Kings,Punjab Kings,10,KagisoRabada,out,0,1,0,0,0.00
T204958,Super Giants Vs Punjab Kings,Punjab Kings,11,ArshdeepSingh,not_out,2,2,0,0,100.00
T204283,Royals Vs Super Kings,Royals,1,YashasviJaiswal,out,77,43,8,4,179.06
T204283,Royals Vs Super Kings,Royals,2,JosButtler,out,27,21,4,0,128.57
T204283,Royals Vs Super Kings,Royals,3,SanjuSamson,out,17,17,1,0,100.00
T204283,Royals Vs Super Kings,Royals,4,ShimronHetmyer,out,8,10,0,0,80.00
T204283,Royals Vs Super Kings,Royals,5,DhruvJurel,out,34,15,3,2,226.66
T204283,Royals Vs Super Kings,Royals,6,DevduttPadikkal,not_out,27,13,5,0,207.69
T204283,Royals Vs Super Kings,Royals,7,RavichandranAshwin,not_out,1,1,0,0,100.00
T204283,Royals Vs Super Kings,Super Kings,1,RuturajGaikwad,out,47,29,5,1,162.06
T204283,Royals Vs Super Kings,Super Kings,2,DevonConway,out,8,16,1,0,50.00
T204283,Royals Vs Super Kings,Super Kings,3,AjinkyaRahane,out,15,13,0,0,115.38
T204283,Royals Vs Super Kings,Super Kings,4,ShivamDube,out,52,33,2,4,157.57
T204283,Royals Vs Super Kings,Super Kings,5,AmbatiRayudu,out,0,2,0,0,0.00
T204283,Royals Vs Super Kings,Super Kings,6,MoeenAli,out,23,12,2,2,191.66
T204283,Royals Vs Super Kings,Super Kings,7,RavindraJadeja,not_out,23,15,3,0,153.33
T202291,KKR Vs RCB,KKR,1,JasonRoy,out,56,29,4,5,193.10
T202291,KKR Vs RCB,KKR,2,NarayanJagadeesan,out,27,29,4,0,93.10
T202291,KKR Vs RCB,KKR,3,VenkateshIyer,out,31,26,3,0,119.23
T202291,KKR Vs RCB,KKR,4,NitishRana,out,48,21,3,4,228.57
T202291,KKR Vs RCB,KKR,5,AndreRussell,out,1,2,0,0,50.00
T202291,KKR Vs RCB,KKR,6,RinkuSingh,not_out,18,10,2,1,180.00
T202291,KKR Vs RCB,KKR,7,DavidWiese,not_out,12,3,0,2,400.00
T202291,KKR Vs RCB,RCB,1,ViratKohli,out,54,37,6,0,145.94
T202291,KKR Vs RCB,RCB,2,FafduPlessis,out,17,7,1,2,242.85
T202291,KKR Vs RCB,RCB,3,ShahbazAhmed,out,2,5,0,0,40.00
T202291,KKR Vs RCB,RCB,4,GlennMaxwell,out,5,4,1,0,125.00
T202291,KKR Vs RCB,RCB,5,MahipalLomror,out,34,18,1,3,188.88
T202291,KKR Vs RCB,RCB,6,DineshKarthik,out,22,18,1,1,122.22
T202291,KKR Vs RCB,RCB,7,SuyashPrabhudessai,out,10,9,1,0,111.11
T202291,KKR Vs RCB,RCB,8,WaninduHasaranga,out,5,4,0,0,125.00
T202291,KKR Vs RCB,RCB,9,DavidWilley,not_out,11,10,1,0,110.00
T202291,KKR Vs RCB,RCB,10,VijaykumarVyshak,not_out,13,8,0,1,162.50
T208781,Titans Vs Mumbai,Titans,1,WriddhimanSaha,out,4,7,0,0,57.14
T208781,Titans Vs Mumbai,Titans,2,ShubmanGill,out,56,34,7,1,164.70
T208781,Titans Vs Mumbai,Titans,3,HardikPandya,out,13,14,1,0,92.85
T208781,Titans Vs Mumbai,Titans,4,VijayShankar,out,19,16,1,1,118.75
T208781,Titans Vs Mumbai,Titans,5,DavidMiller,out,46,22,2,4,209.09
T208781,Titans Vs Mumbai,Titans,6,AbhinavManohar,out,42,21,3,3,200.00
T208781,Titans Vs Mumbai,Titans,7,RahulTewatia,not_out,20,5,0,3,400.00
T208781,Titans Vs Mumbai,Titans,8,RashidKhan,not_out,2,1,0,0,200.00
T208781,Titans Vs Mumbai,Mumbai,1,RohitSharma,out,2,8,0,0,25.00
T208781,Titans Vs Mumbai,Mumbai,2,IshanKishan,out,13,21,1,0,61.90
T208781,Titans Vs Mumbai,Mumbai,3,CameronGreen,out,33,26,0,3,126.92
T208781,Titans Vs Mumbai,Mumbai,4,TilakVarma,out,2,3,0,0,66.66
T208781,Titans Vs Mumbai,Mumbai,5,SuryakumarYadav,out,23,12,3,1,191.66
T208781,Titans Vs Mumbai,Mumbai,6,TimDavid,out,0,2,0,0,0.00
T208781,Titans Vs Mumbai,Mumbai,7,NehalWadhera,out,40,21,3,3,190.47
T208781,Titans Vs Mumbai,Mumbai,8,PiyushChawla,out,18,12,1,1,150.00
T208781,Titans Vs Mumbai,Mumbai,9,ArjunTendulkar,out,13,9,0,1,144.44
T208781,Titans Vs Mumbai,Mumbai,10,JasonBehrendorff,not_out,3,4,0,0,75.00
T208781,Titans Vs Mumbai,Mumbai,11,RileyMeredith,not_out,0,2,0,0,0.00
T206316,Capitals Vs Sunrisers,Capitals,1,DavidWarner,out,21,20,2,1,105.00
T206316,Capitals Vs Sunrisers,Capitals,2,PhilSalt,out,0,1,0,0,0.00
T206316,Capitals Vs Sunrisers,Capitals,3,MitchellMarsh,out,25,15,5,0,166.66
T206316,Capitals Vs Sunrisers,Capitals,4,SarfarazKhan,out,10,9,0,1,111.11
T206316,Capitals Vs Sunrisers,Capitals,5,ManishPandey,out,34,27,2,0,125.92
T206316,Capitals Vs Sunrisers,Capitals,6,AmanHakimKhan,out,4,2,1,0,200.00
T206316,Capitals Vs Sunrisers,Capitals,7,AxarPatel,out,34,34,4,0,100.00
T206316,Capitals Vs Sunrisers,Capitals,8,RipalPatel,out,5,6,0,0,83.33
T206316,Capitals Vs Sunrisers,Capitals,9,AnrichNortje,out,2,2,0,0,100.00
T206316,Capitals Vs Sunrisers,Capitals,10,KuldeepYadav,not_out,4,3,1,0,133.33
T206316,Capitals Vs Sunrisers,Capitals,11,IshantSharma,not_out,1,1,0,0,100.00
T206316,Capitals Vs Sunrisers,Sunrisers,1,HarryBrook,out,7,14,0,0,50.00
T206316,Capitals Vs Sunrisers,Sunrisers,2,MayankAgarwal,out,49,39,7,0,125.64
T206316,Capitals Vs Sunrisers,Sunrisers,3,RahulTripathi,out,15,21,0,0,71.42
T206316,Capitals Vs Sunrisers,Sunrisers,4,AbhishekSharma,out,5,5,0,0,100.00
T206316,Capitals Vs Sunrisers,Sunrisers,5,AidenMarkram,out,3,5,0,0,60.00
T206316,Capitals Vs Sunrisers,Sunrisers,6,HeinrichKlaasen,out,31,19,3,1,163.15
T206316,Capitals Vs Sunrisers,Sunrisers,7,WashingtonSundar,not_out,24,15,3,0,160.00
T206316,Capitals Vs Sunrisers,Sunrisers,8,MarcoJansen,not_out,2,3,0,0,66.66
T207135,Super Kings Vs KKR,Super Kings,1,RuturajGaikwad,out,35,20,2,3,175.00
T207135,Super Kings Vs KKR,Super Kings,2,DevonConway,out,56,40,4,3,140.00
T207135,Super Kings Vs KKR,Super Kings,3,AjinkyaRahane,not_out,71,29,6,5,244.82
T207135,Super Kings Vs KKR,Super Kings,4,ShivamDube,out,50,21,2,5,238.09
T207135,Super Kings Vs KKR,Super Kings,5,RavindraJadeja,out,18,8,0,2,225.00
T207135,Super Kings Vs KKR,Super Kings,6,MSDhoni,not_out,2,3,0,0,66.66
T207135,Super Kings Vs KKR,KKR,1,NarayanJagadeesan,out,1,3,0,0,33.33
T207135,Super Kings Vs KKR,KKR,2,SunilNarine,out,0,3,0,0,0.00
T207135,Super Kings Vs KKR,KKR,3,VenkateshIyer,out,20,20,2,1,100.00
T207135,Super Kings Vs KKR,KKR,4,NitishRana,out,27,20,4,1,135.00
T207135,Super Kings Vs KKR,KKR,5,JasonRoy,out,61,26,5,5,234.61
T207135,Super Kings Vs KKR,KKR,6,RinkuSingh,not_out,53,33,3,4,160.60
T207135,Super Kings Vs KKR,KKR,7,AndreRussell,out,9,6,0,1,150.00
T207135,Super Kings Vs KKR,KKR,8,DavidWiese,out,1,2,0,0,50.00
T207135,Super Kings Vs KKR,KKR,9,UmeshYadav,out,4,4,0,0,100.00
T207135,Super Kings Vs KKR,KKR,10,VarunChakravarthy,not_out,0,3,0,0,0.00
T205220,RCB Vs Royals,RCB,1,ViratKohli,out,0,1,0,0,0.00
T205220,RCB Vs Royals,RCB,2,FafduPlessis,out,62,39,8,2,158.97
T205220,RCB Vs Royals,RCB,3,ShahbazAhmed,out,2,4,0,0,50.00
T205220,RCB Vs Royals,RCB,4,GlennMaxwell,out,77,44,6,4,175.00
T205220,RCB Vs Royals,RCB,5,MahipalLomror,out,8,6,1,0,133.33
T205220,RCB Vs Royals,RCB,6,DineshKarthik,out,16,13,2,0,123.07
T205220,RCB Vs Royals,RCB,7,SuyashPrabhudessai,out,0,2,0,0,0.00
T205220,RCB Vs Royals,RCB,8,WaninduHasaranga,out,6,7,0,0,85.71
T205220,RCB Vs Royals,RCB,9,DavidWilley,not_out,4,2,1,0,200.00
T205220,RCB Vs Royals,RCB,10,VijaykumarVyshak,out,0,1,0,0,0.00
T205220,RCB Vs Royals,RCB,11,MohammedSiraj,not_out,1,1,0,0,100.00
T205220,RCB Vs Royals,Royals,1,YashasviJaiswal,out,47,37,5,2,127.02
T205220,RCB Vs Royals,Royals,2,JosButtler,out,0,2,0,0,0.00
T205220,RCB Vs Royals,Royals,3,DevduttPadikkal,out,52,34,7,1,152.94
T205220,RCB Vs Royals,Royals,4,SanjuSamson,out,22,15,2,1,146.66
T205220,RCB Vs Royals,Royals,5,ShimronHetmyer,out,3,9,0,0,33.33
T205220,RCB Vs Royals,Royals,6,DhruvJurel,not_out,34,16,2,2,212.50
T205220,RCB Vs Royals,Royals,7,RavichandranAshwin,out,12,6,2,0,200.00
T205220,RCB Vs Royals,Royals,8,AbdulBasith,not_out,1,1,0,0,100.00
T204462,Punjab Kings Vs Mumbai,Punjab Kings,1,MatthewShort,out,11,10,2,0,110.00
T204462,Punjab Kings Vs Mumbai,Punjab Kings,2,PrabhsimranSingh,out,26,17,1,2,152.94
T204462,Punjab Kings Vs Mumbai,Punjab Kings,3,AtharvaTaide,out,29,17,3,1,170.58
T204462,Punjab Kings Vs Mumbai,Punjab Kings,4,LiamLivingstone,out,10,12,0,1,83.33
T204462,Punjab Kings Vs Mumbai,Punjab Kings,5,HarpreetSingh,out,41,28,4,2,146.42
T204462,Punjab Kings Vs Mumbai,Punjab Kings,6,SamCurran,out,55,29,5,4,189.65
T204462,Punjab Kings Vs Mumbai,Punjab Kings,7,JiteshSharma,out,25,7,0,4,357.14
T204462,Punjab Kings Vs Mumbai,Punjab Kings,8,MShahrukhKhan,not_out,0,0,0,0,-
T204462,Punjab Kings Vs Mumbai,Punjab Kings,9,HarpreetBrar,out,5,2,1,0,250.00
T204462,Punjab Kings Vs Mumbai,Mumbai,1,RohitSharma,out,44,27,4,3,162.96
T204462,Punjab Kings Vs Mumbai,Mumbai,2,IshanKishan,out,1,4,0,0,25.00
T204462,Punjab Kings Vs Mumbai,Mumbai,3,CameronGreen,out,67,43,6,3,155.81
T204462,Punjab Kings Vs Mumbai,Mumbai,4,SuryakumarYadav,out,57,26,7,3,219.23
T204462,Punjab Kings Vs Mumbai,Mumbai,5,TimDavid,not_out,25,13,0,2,192.30
T204462,Punjab Kings Vs Mumbai,Mumbai,6,TilakVarma,out,3,4,0,0,75.00
T204462,Punjab Kings Vs Mumbai,Mumbai,7,NehalWadhera,out,0,1,0,0,0.00
T204462,Punjab Kings Vs Mumbai,Mumbai,8,JofraArcher,not_out,1,2,0,0,50.00
T208595,Titans Vs Super Giants,Titans,1,WriddhimanSaha,out,47,37,6,0,127.02
T208595,Titans Vs Super Giants,Titans,2,ShubmanGill,out,0,2,0,0,0.00
T208595,Titans Vs Super Giants,Titans,3,HardikPandya,out,66,50,2,4,132.00
T208595,Titans Vs Super Giants,Titans,4,AbhinavManohar,out,3,5,0,0,60.00
T208595,Titans Vs Super Giants,Titans,5,VijayShankar,out,10,12,1,0,83.33
T208595,Titans Vs Super Giants,Titans,6,DavidMiller,out,6,12,0,0,50.00
T208595,Titans Vs Super Giants,Titans,7,RahulTewatia,not_out,2,2,0,0,100.00
T208595,Titans Vs Super Giants,Super Giants,1,KLRahul,out,68,61,8,0,111.47
T208595,Titans Vs Super Giants,Super Giants,2,KyleMayers,out,24,19,2,1,126.31
T208595,Titans Vs Super Giants,Super Giants,3,KrunalPandya,out,23,23,2,1,100.00
T208595,Titans Vs Super Giants,Super Giants,4,NicholasPooran,out,1,7,0,0,14.28
T208595,Titans Vs Super Giants,Super Giants,5,AyushBadoni,out,8,6,0,0,133.33
T208595,Titans Vs Super Giants,Super Giants,6,MarcusStoinis,out,0,1,0,0,0.00
T208595,Titans Vs Super Giants,Super Giants,7,DeepakHooda,out,2,2,0,0,100.00
T208595,Titans Vs Super Giants,Super Giants,8,PrerakMankad,not_out,0,0,0,0,-
T208595,Titans Vs Super Giants,Super Giants,9,RaviBishnoi,not_out,0,1,0,0,0.00
T208568,Sunrisers Vs Super Kings,Sunrisers,1,HarryBrook,out,18,13,3,0,138.46
T208568,Sunrisers Vs Super Kings,Sunrisers,2,AbhishekSharma,out,34,26,3,1,130.76
T208568,Sunrisers Vs Super Kings,Sunrisers,3,RahulTripathi,out,21,21,1,1,100.00
T208568,Sunrisers Vs Super Kings,Sunrisers,4,AidenMarkram,out,12,12,1,0,100.00
T208568,Sunrisers Vs Super Kings,Sunrisers,5,HeinrichKlaasen,out,17,16,1,0,106.25
T208568,Sunrisers Vs Super Kings,Sunrisers,6,MayankAgarwal,out,2,4,0,0,50.00
T208568,Sunrisers Vs Super Kings,Sunrisers,7,MarcoJansen,not_out,17,22,1,0,77.27
T208568,Sunrisers Vs Super Kings,Sunrisers,8,WashingtonSundar,out,9,6,1,0,150.00
T208568,Sunrisers Vs Super Kings,Super Kings,1,RuturajGaikwad,out,35,30,2,0,116.66
T208568,Sunrisers Vs Super Kings,Super Kings,2,DevonConway,not_out,77,57,12,1,135.08
T208568,Sunrisers Vs Super Kings,Super Kings,3,AjinkyaRahane,out,9,10,0,0,90.00
T208568,Sunrisers Vs Super Kings,Super Kings,4,AmbatiRayudu,out,9,9,1,0,100.00
T208568,Sunrisers Vs Super Kings,Super Kings,5,MoeenAli,not_out,6,6,1,0,100.00
T206506,KKR Vs Capitals,KKR,1,JasonRoy,out,43,39,5,1,110.25
T206506,KKR Vs Capitals,KKR,2,LittonDas,out,4,4,1,0,100.00
T206506,KKR Vs Capitals,KKR,3,VenkateshIyer,out,0,2,0,0,0.00
T206506,KKR Vs Capitals,KKR,4,NitishRana,out,4,7,1,0,57.14
T206506,KKR Vs Capitals,KKR,5,MandeepSingh,out,12,11,0,1,109.09
T206506,KKR Vs Capitals,KKR,6,RinkuSingh,out,6,8,1,0,75.00
T206506,KKR Vs Capitals,KKR,7,SunilNarine,out,4,6,1,0,66.66
T206506,KKR Vs Capitals,KKR,8,AndreRussell,not_out,38,31,1,4,122.58
T206506,KKR Vs Capitals,KKR,9,AnukulRoy,out,0,1,0,0,0.00
T206506,KKR Vs Capitals,KKR,10,UmeshYadav,out,3,5,0,0,60.00
T206506,KKR Vs Capitals,KKR,11,VarunChakravarthy,out,1,6,0,0,16.66
T206506,KKR Vs Capitals,Capitals,1,DavidWarner,out,57,41,11,0,139.02
T206506,KKR Vs Capitals,Capitals,2,PrithviShaw,out,13,11,2,0,118.18
T206506,KKR Vs Capitals,Capitals,3,MitchellMarsh,out,2,9,0,0,22.22
T206506,KKR Vs Capitals,Capitals,4,PhilSalt,out,5,3,1,0,166.66
T206506,KKR Vs Capitals,Capitals,5,ManishPandey,out,21,23,2,0,91.30
T206506,KKR Vs Capitals,Capitals,6,AxarPatel,not_out,19,22,1,0,86.36
T206506,KKR Vs Capitals,Capitals,7,AmanHakimKhan,out,0,2,0,0,0.00
T206506,KKR Vs Capitals,Capitals,8,LalitYadav,not_out,4,7,0,0,57.14
T209410,RCB Vs Punjab Kings,RCB,1,ViratKohli,out,59,47,5,1,125.53
T209410,RCB Vs Punjab Kings,RCB,2,FafduPlessis,out,84,56,5,5,150.00
T209410,RCB Vs Punjab Kings,RCB,3,GlennMaxwell,out,0,1,0,0,0.00
T209410,RCB Vs Punjab Kings,RCB,4,DineshKarthik,out,7,5,1,0,140.00
T209410,RCB Vs Punjab Kings,RCB,5,MahipalLomror,not_out,7,9,1,0,77.77
T209410,RCB Vs Punjab Kings,RCB,6,ShahbazAhmed,not_out,5,3,0,0,166.66
T209410,RCB Vs Punjab Kings,Punjab Kings,1,AtharvaTaide,out,4,2,1,0,200.00
T209410,RCB Vs Punjab Kings,Punjab Kings,2,PrabhsimranSingh,out,46,30,3,4,153.33
T209410,RCB Vs Punjab Kings,Punjab Kings,3,MatthewShort,out,8,7,0,1,114.28
T209410,RCB Vs Punjab Kings,Punjab Kings,4,LiamLivingstone,out,2,4,0,0,50.00
T209410,RCB Vs Punjab Kings,Punjab Kings,5,HarpreetSingh,out,13,9,1,1,144.44
T209410,RCB Vs Punjab Kings,Punjab Kings,6,SamCurran,out,10,12,1,0,83.33
T209410,RCB Vs Punjab Kings,Punjab Kings,7,JiteshSharma,out,41,27,2,3,151.85
T209410,RCB Vs Punjab Kings,Punjab Kings,8,MShahrukhKhan,out,7,5,0,1,140.00
T209410,RCB Vs Punjab Kings,Punjab Kings,9,HarpreetBrar,out,13,13,1,0,100.00
T209410,RCB Vs Punjab Kings,Punjab Kings,10,NathanEllis,out,1,2,0,0,50.00
T209410,RCB Vs Punjab Kings,Punjab Kings,11,ArshdeepSingh,not_out,0,0,0,0,-
T205539,Super Giants Vs Royals,Super Giants,1,KLRahul,out,39,32,4,1,121.87
T205539,Super Giants Vs Royals,Super Giants,2,KyleMayers,out,51,42,4,3,121.42
T205539,Super Giants Vs Royals,Super Giants,3,AyushBadoni,out,1,4,0,0,25.00
T205539,Super Giants Vs Royals,Super Giants,4,DeepakHooda,out,2,4,0,0,50.00
T205539,Super Giants Vs Royals,Super Giants,5,MarcusStoinis,out,21,16,2,0,131.25
T205539,Super Giants Vs Royals,Super Giants,6,NicholasPooran,out,29,20,2,1,145.00
T205539,Super Giants Vs Royals,Super Giants,7,KrunalPandya,not_out,4,2,1,0,200.00
T205539,Super Giants Vs Royals,Super Giants,8,YudhvirSingh,out,1,1,0,0,100.00
T205539,Super Giants Vs Royals,Royals,1,YashasviJaiswal,out,44,35,4,2,125.71
T205539,Super Giants Vs Royals,Royals,2,JosButtler,out,40,41,4,1,97.56
T205539,Super Giants Vs Royals,Royals,3,SanjuSamson,out,2,4,0,0,50.00
T205539,Super Giants Vs Royals,Royals,4,DevduttPadikkal,out,26,21,4,0,123.80
T205539,Super Giants Vs Royals,Royals,5,ShimronHetmyer,out,2,5,0,0,40.00
T205539,Super Giants Vs Royals,Royals,6,RiyanParag,not_out,15,12,1,1,125.00
T205539,Super Giants Vs Royals,Royals,7,DhruvJurel,out,0,1,0,0,0.00
T205539,Super Giants Vs Royals,Royals,8,RavichandranAshwin,not_out,3,2,0,0,150.00
T203831,Mumbai Vs Sunrisers,Mumbai,1,RohitSharma,out,28,18,6,0,155.55
T203831,Mumbai Vs Sunrisers,Mumbai,2,IshanKishan,out,38,31,3,2,122.58
T203831,Mumbai Vs Sunrisers,Mumbai,3,CameronGreen,not_out,64,40,6,2,160.00
T203831,Mumbai Vs Sunrisers,Mumbai,4,SuryakumarYadav,out,7,3,0,1,233.33
T203831,Mumbai Vs Sunrisers,Mumbai,5,TilakVarma,out,37,17,2,4,217.64
T203831,Mumbai Vs Sunrisers,Mumbai,6,TimDavid,out,16,11,2,0,145.45
T203831,Mumbai Vs Sunrisers,Sunrisers,1,HarryBrook,out,9,7,2,0,128.57
T203831,Mumbai Vs Sunrisers,Sunrisers,2,MayankAgarwal,out,48,41,4,1,117.07
T203831,Mumbai Vs Sunrisers,Sunrisers,3,RahulTripathi,out,7,5,1,0,140.00
T203831,Mumbai Vs Sunrisers,Sunrisers,4,AidenMarkram,out,22,17,1,1,129.41
T203831,Mumbai Vs Sunrisers,Sunrisers,5,AbhishekSharma,out,1,2,0,0,50.00
T203831,Mumbai Vs Sunrisers,Sunrisers,6,HeinrichKlaasen,out,36,16,4,2,225.00
T203831,Mumbai Vs Sunrisers,Sunrisers,7,AbdulSamad,out,9,12,1,0,75.00
T203831,Mumbai Vs Sunrisers,Sunrisers,8,MarcoJansen,out,13,6,3,0,216.66
T203831,Mumbai Vs Sunrisers,Sunrisers,9,WashingtonSundar,out,10,6,2,0,166.66
T203831,Mumbai Vs Sunrisers,Sunrisers,10,BhuvneshwarKumar,out,2,5,0,0,40.00
T203831,Mumbai Vs Sunrisers,Sunrisers,11,MayankMarkande,not_out,2,2,0,0,100.00
T206232,Super Kings Vs RCB,Super Kings,1,RuturajGaikwad,out,3,6,0,0,50.00
T206232,Super Kings Vs RCB,Super Kings,2,DevonConway,out,83,45,6,6,184.44
T206232,Super Kings Vs RCB,Super Kings,3,AjinkyaRahane,out,37,20,3,2,185.00
T206232,Super Kings Vs RCB,Super Kings,4,ShivamDube,out,52,27,2,5,192.59
T206232,Super Kings Vs RCB,Super Kings,5,AmbatiRayudu,out,14,6,1,1,233.33
T206232,Super Kings Vs RCB,Super Kings,6,MoeenAli,not_out,19,9,0,2,211.11
T206232,Super Kings Vs RCB,Super Kings,7,RavindraJadeja,out,10,8,0,1,125.00
T206232,Super Kings Vs RCB,Super Kings,8,MSDhoni,not_out,1,1,0,0,100.00
T206232,Super Kings Vs RCB,RCB,1,ViratKohli,out,6,4,1,0,150.00
T206232,Super Kings Vs RCB,RCB,2,FafduPlessis,out,62,33,5,4,187.87
T206232,Super Kings Vs RCB,RCB,3,MahipalLomror,out,0,5,0,0,0.00
T206232,Super Kings Vs RCB,RCB,4,GlennMaxwell,out,76,36,3,8,211.11
T206232,Super Kings Vs RCB,RCB,5,ShahbazAhmed,out,12,10,0,1,120.00
T206232,Super Kings Vs RCB,RCB,6,DineshKarthik,out,28,14,3,1,200.00
T206232,Super Kings Vs RCB,RCB,7,SuyashPrabhudessai,out,19,11,0,2,172.72
T206232,Super Kings Vs RCB,RCB,8,WayneParnell,out,2,5,0,0,40.00
T206232,Super Kings Vs RCB,RCB,9,WaninduHasaranga,not_out,2,2,0,0,100.00
T204210,Titans Vs Royals,Titans,1,WriddhimanSaha,out,4,3,1,0,133.33
T204210,Titans Vs Royals,Titans,2,ShubmanGill,out,45,34,4,1,132.35
T204210,Titans Vs Royals,Titans,3,SaiSudharsan,out,20,19,2,0,105.26
T204210,Titans Vs Royals,Titans,4,HardikPandya,out,28,19,3,1,147.36
T204210,Titans Vs Royals,Titans,5,DavidMiller,out,46,30,3,2,153.33
T204210,Titans Vs Royals,Titans,6,AbhinavManohar,out,27,13,0,3,207.69
T204210,Titans Vs Royals,Titans,7,RahulTewatia,not_out,1,1,0,0,100.00
T204210,Titans Vs Royals,Titans,8,RashidKhan,out,1,1,0,0,100.00
T204210,Titans Vs Royals,Titans,9,AlzarriJoseph,not_out,0,0,0,0,-
T204210,Titans Vs Royals,Royals,1,YashasviJaiswal,out,1,7,0,0,14.28
T204210,Titans Vs Royals,Royals,2,JosButtler,out,0,5,0,0,0.00
T204210,Titans Vs Royals,Royals,3,DevduttPadikkal,out,26,25,2,2,104.00
T204210,Titans Vs Royals,Royals,4,SanjuSamson,out,60,32,3,6,187.50
T204210,Titans Vs Royals,Royals,5,RiyanParag,out,5,7,0,0,71.42
T204210,Titans Vs Royals,Royals,6,ShimronHetmyer,not_out,56,26,2,5,215.38
T204210,Titans Vs Royals,Royals,7,DhruvJurel,out,18,10,2,1,180.00
T204210,Titans Vs Royals,Royals,8,RavichandranAshwin,out,10,3,1,1,333.33
T204210,Titans Vs Royals,Royals,9,TrentBoult,not_out,0,1,0,0,0.00
T202897,KKR Vs Mumbai,KKR,1,RahmanullahGurbaz,out,8,12,0,0,66.66
T202897,KKR Vs Mumbai,KKR,2,NarayanJagadeesan,out,0,5,0,0,0.00
T202897,KKR Vs Mumbai,KKR,3,VenkateshIyer,out,104,51,6,9,203.92
T202897,KKR Vs Mumbai,KKR,4,NitishRana,out,5,10,0,0,50.00
T202897,KKR Vs Mumbai,KKR,5,ShardulThakur,out,13,11,1,0,118.18
T202897,KKR Vs Mumbai,KKR,6,RinkuSingh,out,18,18,2,0,100.00
T202897,KKR Vs Mumbai,KKR,7,AndreRussell,not_out,21,11,3,1,190.90
T202897,KKR Vs Mumbai,KKR,8,SunilNarine,not_out,2,2,0,0,100.00
T202897,KKR Vs Mumbai,Mumbai,1,RohitSharma,out,20,13,1,2,153.84
T202897,KKR Vs Mumbai,Mumbai,2,IshanKishan,out,58,25,5,5,232.00
T202897,KKR Vs Mumbai,Mumbai,3,SuryakumarYadav,out,43,25,4,3,172.00
T202897,KKR Vs Mumbai,Mumbai,4,TilakVarma,out,30,25,3,1,120.00
T202897,KKR Vs Mumbai,Mumbai,5,TimDavid,not_out,24,13,1,2,184.61
T202897,KKR Vs Mumbai,Mumbai,6,NehalWadhera,out,6,4,1,0,150.00
T202897,KKR Vs Mumbai,Mumbai,7,CameronGreen,not_out,1,1,0,0,100.00
T203424,Super Giants Vs Punjab Kings,Super Giants,1,KLRahul,out,74,56,8,1,132.14
T203424,Super Giants Vs Punjab Kings,Super Giants,2,KyleMayers,out,29,23,1,3,126.08
T203424,Super Giants Vs Punjab Kings,Super Giants,3,DeepakHooda,out,2,3,0,0,66.66
T203424,Super Giants Vs Punjab Kings,Super Giants,4,KrunalPandya,out,18,17,2,0,105.88
T203424,Super Giants Vs Punjab Kings,Super Giants,5,NicholasPooran,out,0,1,0,0,0.00
T203424,Super Giants Vs Punjab Kings,Super Giants,6,MarcusStoinis,out,15,11,0,2,136.36
T203424,Super Giants Vs Punjab Kings,Super Giants,7,AyushBadoni,not_out,5,6,0,0,83.33
T203424,Super Giants Vs Punjab Kings,Super Giants,8,KrishnappaGowtham,out,1,2,0,0,50.00
